Date,Workout name,Workout type,Set number ,Exercise name,Equipment,Execution mode,Number of repetitions,Charge (kg),Rest time (sec),Remarks
21-08-2024,Montage,UPPER BODY,1,Overhead Press,Dumbell,bilateral,10.0,20.0,1.0,
21-08-2024,Montage,UPPER BODY,2,Overhead Press,Dumbell,bilateral,10.0,20.0,1.0,
21-08-2024,Montage,UPPER BODY,3,Overhead Press,Dumbell,bilateral,10.0,20.0,1.0,
21-08-2024,Montage,UPPER BODY,1,Pull-Up,Rings,bilateral,8.0,0.0,1.0,
21-08-2024,Montage,UPPER BODY,2,Pull-Up,Rings,bilateral,8.0,0.0,1.0,
21-08-2024,Montage,UPPER BODY,3,Pull-Up,Rings,bilateral,8.0,0.0,1.0,
21-08-2024,Montage,UPPER BODY,1,Dips,Bodyweight,bilateral,10.0,0.0,1.0,
21-08-2024,Montage,UPPER BODY,2,Dips,Bodyweight,bilateral,10.0,0.0,1.0,
21-08-2024,Montage,UPPER BODY,3,Dips,Bodyweight,bilateral,10.0,0.0,1.0,
21-08-2024,Montage,UPPER BODY,1,Barbell Row,Dumbell,bilateral,12.0,20.0,1.0,
21-08-2024,Montage,UPPER BODY,2,Barbell Row,Dumbell,bilateral,12.0,20.0,1.0,
21-08-2024,Montage,UPPER BODY,3,Barbell Row,Dumbell,bilateral,12.0,20.0,1.0,
21-08-2024,Montage,UPPER BODY,1,Lateral Raise,Dumbell,bilateral,8.0,16.0,1.0,
23-08-2024,LEGS (retour FP Bouls),LOWER BODY,1,Hack Squat,Machine,bilateral,8.0,60.0,,Retour FP Bouls
23-08-2024,LEGS (retour FP Bouls),LOWER BODY,2,Hack Squat,Machine,bilateral,8.0,70.0,,Retour FP Bouls
23-08-2024,LEGS (retour FP Bouls),LOWER BODY,3,Hack Squat,Machine,bilateral,12.0,80.0,,Retour FP Bouls
23-08-2024,LEGS (retour FP Bouls),LOWER BODY,4,Hack Squat,Machine,bilateral,12.0,80.0,,Retour FP Bouls
23-08-2024,LEGS (retour FP Bouls),LOWER BODY,1,Romanian Deadlift,Barbell,bilateral,8.0,100.0,,Retour FP Bouls
23-08-2024,LEGS (retour FP Bouls),LOWER BODY,2,Romanian Deadlift,Barbell,bilateral,8.0,100.0,,Retour FP Bouls
23-08-2024,LEGS (retour FP Bouls),LOWER BODY,3,Romanian Deadlift,Barbell,bilateral,8.0,100.0,,Retour FP Bouls
23-08-2024,LEGS (retour FP Bouls),LOWER BODY,4,Romanian Deadlift,Barbell,bilateral,8.0,100.0,,Retour FP Bouls
23-08-2024,LEGS (retour FP Bouls),LOWER BODY,1,Leg Extension,Dumbell,unilateral,10.0,40.0,,Retour FP Bouls
23-08-2024,LEGS (retour FP Bouls),LOWER BODY,2,Leg Extension,Dumbell,unilateral,10.0,40.0,,Retour FP Bouls
23-08-2024,LEGS (retour FP Bouls),LOWER BODY,3,Leg Extension,Dumbell,unilateral,10.0,40.0,,Retour FP Bouls
23-08-2024,LEGS (retour FP Bouls),LOWER BODY,4,Leg Extension,Dumbell,unilateral,10.0,40.0,,Retour FP Bouls
23-08-2024,LEGS (retour FP Bouls),LOWER BODY,1,Calf Raise,Bodyweight,unilateral,10.0,0.0,,Retour FP Bouls
23-08-2024,LEGS (retour FP Bouls),LOWER BODY,2,Calf Raise,Bodyweight,unilateral,10.0,0.0,,Retour FP Bouls
23-08-2024,LEGS (retour FP Bouls),LOWER BODY,3,Calf Raise,Bodyweight,unilateral,10.0,0.0,,Retour FP Bouls
23-08-2024,LEGS (retour FP Bouls),LOWER BODY,4,Calf Raise,Bodyweight,unilateral,10.0,0.0,,Retour FP Bouls
23-08-2024,LEGS (retour FP Bouls),LOWER BODY,1,Lunges,Bodyweight,unilateral,10.0,0.0,,Retour FP Bouls
23-08-2024,LEGS (retour FP Bouls),LOWER BODY,2,Lunges,Bodyweight,unilateral,10.0,0.0,,Retour FP Bouls
23-08-2024,LEGS (retour FP Bouls),LOWER BODY,3,Lunges,Bodyweight,unilateral,10.0,0.0,,Retour FP Bouls
23-08-2024,LEGS (retour FP Bouls),LOWER BODY,4,Lunges,Bodyweight,unilateral,10.0,0.0,,Retour FP Bouls
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,1,Dumbbell Curl,Barbell,bilateral,10.0,16.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,2,Dumbbell Curl,Barbell,bilateral,10.0,16.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,3,Dumbbell Curl,Barbell,bilateral,10.0,16.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,4,Dumbbell Curl,Barbell,bilateral,10.0,16.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,1,Skull Crusher,Barbell,bilateral,7.0,30.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,2,Skull Crusher,Barbell,bilateral,7.0,30.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,3,Skull Crusher,Barbell,bilateral,8.0,30.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,4,Skull Crusher,Barbell,bilateral,8.0,30.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,1,Tricep Extension,Cable,bilateral,12.0,32.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,2,Tricep Extension,Cable,bilateral,12.0,32.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,3,Tricep Extension,Cable,bilateral,13.0,32.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,4,Tricep Extension,Cable,bilateral,12.0,32.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,1,Hammer Curl,Dumbell,unilateral,7.0,22.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,2,Hammer Curl,Dumbell,unilateral,7.0,22.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,3,Hammer Curl,Dumbell,unilateral,8.0,20.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,4,Hammer Curl,Dumbell,unilateral,8.0,20.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,1,Lateral Raise,Dumbell,bilateral,12.0,14.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,2,Lateral Raise,Dumbell,bilateral,12.0,14.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,3,Lateral Raise,Dumbell,bilateral,12.0,14.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,4,Lateral Raise,Dumbell,bilateral,12.0,14.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,1,Upright Row,Barbell,bilateral,6.0,20.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,2,Upright Row,Barbell,bilateral,6.0,20.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,3,Upright Row,Barbell,bilateral,6.0,20.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,4,Upright Row,Barbell,bilateral,6.0,20.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,1,Bent-Over Lateral Raise,Dumbell,bilateral,10.0,5.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,2,Bent-Over Lateral Raise,Dumbell,bilateral,10.0,5.0,1.0,Neonen avec Théophile
24-08-2024,UPPER (Neonen avec Théophile),UPPER BODY,3,Bent-Over Lateral Raise,Dumbell,bilateral,10.0,5.0,1.0,Neonen avec Théophile
26-08-2024,UPPER,UPPER BODY,1,Incline Bench Press,Barbell,bilateral,7.0,70.0,60.0,
26-08-2024,UPPER,UPPER BODY,2,Incline Bench Press,Barbell,bilateral,7.0,70.0,60.0,
26-08-2024,UPPER,UPPER BODY,3,Incline Bench Press,Barbell,bilateral,6.0,70.0,60.0,
26-08-2024,UPPER,UPPER BODY,1,Pull-Up,Bodyweight,bilateral,8.0,20.0,60.0,
26-08-2024,UPPER,UPPER BODY,2,Pull-Up,Bodyweight,bilateral,8.0,20.0,60.0,
26-08-2024,UPPER,UPPER BODY,3,Pull-Up,Bodyweight,bilateral,14.0,10.0,60.0,
26-08-2024,UPPER,UPPER BODY,1,Shoulder Press,Dumbell,unilateral,8.0,30.0,70.0,
26-08-2024,UPPER,UPPER BODY,2,Shoulder Press,Dumbell,unilateral,8.0,30.0,70.0,
26-08-2024,UPPER,UPPER BODY,3,Shoulder Press,Dumbell,unilateral,6.0,35.0,70.0,
26-08-2024,UPPER,UPPER BODY,4,Shoulder Press,Dumbell,unilateral,12.0,30.0,70.0,
26-08-2024,UPPER,UPPER BODY,1,Barbell Row,Dumbell,unilateral,10.0,30.0,60.0,
26-08-2024,UPPER,UPPER BODY,2,Barbell Row,Dumbell,unilateral,10.0,30.0,60.0,
26-08-2024,UPPER,UPPER BODY,3,Barbell Row,Dumbell,unilateral,10.0,30.0,60.0,
26-08-2024,UPPER,UPPER BODY,4,Barbell Row,Dumbell,unilateral,10.0,30.0,60.0,
28-08-2024,LOWER,LOWER BODY,1,Squat,Barbell,bilateral,8.0,90.0,1.0,
28-08-2024,LOWER,LOWER BODY,2,Squat,Barbell,bilateral,8.0,90.0,1.0,
28-08-2024,LOWER,LOWER BODY,3,Squat,Barbell,bilateral,8.0,90.0,1.0,
28-08-2024,LOWER,LOWER BODY,4,Squat,Barbell,bilateral,8.0,90.0,1.0,
28-08-2024,LOWER,LOWER BODY,1,Standing Leg Curl,Machine,bilateral,8.0,30.0,1.0,
28-08-2024,LOWER,LOWER BODY,2,Standing Leg Curl,Machine,bilateral,8.0,30.0,1.0,
28-08-2024,LOWER,LOWER BODY,3,Standing Leg Curl,Machine,bilateral,8.0,30.0,1.0,
28-08-2024,LOWER,LOWER BODY,4,Standing Leg Curl,Machine,bilateral,8.0,30.0,1.0,
28-08-2024,LOWER,LOWER BODY,1,Lunges,Kettlebell,unilateral,8.0,12.0,1.0,
28-08-2024,LOWER,LOWER BODY,2,Lunges,Kettlebell,unilateral,8.0,12.0,1.0,
28-08-2024,LOWER,LOWER BODY,3,Lunges,Kettlebell,unilateral,8.0,12.0,1.0,
28-08-2024,LOWER,LOWER BODY,4,Lunges,Kettlebell,unilateral,8.0,12.0,1.0,
28-08-2024,LOWER,LOWER BODY,1,Calf Raise,Kettlebell,unilateral,10.0,12.0,1.0,
28-08-2024,LOWER,LOWER BODY,2,Calf Raise,Kettlebell,unilateral,10.0,12.0,1.0,
28-08-2024,LOWER,LOWER BODY,3,Calf Raise,Kettlebell,unilateral,10.0,12.0,1.0,
28-08-2024,LOWER,LOWER BODY,4,Calf Raise,Kettlebell,unilateral,10.0,12.0,1.0,
28-08-2024,LOWER,LOWER BODY,1,Leg Extension,Machine,unilateral,10.0,10.0,1.0,
28-08-2024,LOWER,LOWER BODY,2,Leg Extension,Machine,unilateral,12.0,10.0,1.0,
28-08-2024,LOWER,LOWER BODY,3,Leg Extension,Machine,unilateral,10.0,10.0,1.0,
28-08-2024,LOWER,LOWER BODY,4,Leg Extension,Machine,unilateral,10.0,10.0,1.0,
31-08-2024,UPPER,UPPER BODY,1,Incline Bench Press,Barbell,bilateral,6.0,75.0,,Superset included.
31-08-2024,UPPER,UPPER BODY,2,Incline Bench Press,Barbell,bilateral,6.0,72.5,,Superset included.
31-08-2024,UPPER,UPPER BODY,3,Incline Bench Press,Barbell,bilateral,6.0,70.0,,Superset included.
31-08-2024,UPPER,UPPER BODY,4,Incline Bench Press,Barbell,bilateral,6.0,67.5,,Superset included.
31-08-2024,UPPER,UPPER BODY,1,Pull-Up,Bodyweight,bilateral,8.0,20.0,,Superset included.
31-08-2024,UPPER,UPPER BODY,2,Pull-Up,Bodyweight,bilateral,8.0,20.0,,Superset included.
31-08-2024,UPPER,UPPER BODY,3,Pull-Up,Bodyweight,bilateral,12.0,10.0,,Superset included.
31-08-2024,UPPER,UPPER BODY,1,Lateral Raise,Dumbell,bilateral,12.0,14.0,,Superset included.
31-08-2024,UPPER,UPPER BODY,2,Lateral Raise,Dumbell,bilateral,12.0,14.0,,Superset included.
31-08-2024,UPPER,UPPER BODY,3,Lateral Raise,Dumbell,bilateral,12.0,14.0,,Superset included.
31-08-2024,UPPER,UPPER BODY,4,Lateral Raise,Dumbell,bilateral,12.0,14.0,,Superset included.
31-08-2024,UPPER,UPPER BODY,1,Dumbbell Curl,Dumbell,bilateral,8.0,14.0,,Superset included.
31-08-2024,UPPER,UPPER BODY,2,Dumbbell Curl,Dumbell,bilateral,8.0,14.0,,Superset included.
31-08-2024,UPPER,UPPER BODY,3,Dumbbell Curl,Dumbell,bilateral,8.0,14.0,,Superset included.
31-08-2024,UPPER,UPPER BODY,1,Skull Crusher,Dumbell,bilateral,8.0,14.0,,Superset included.
31-08-2024,UPPER,UPPER BODY,2,Skull Crusher,Dumbell,bilateral,8.0,14.0,,Superset included.
31-08-2024,UPPER,UPPER BODY,3,Skull Crusher,Dumbell,bilateral,8.0,14.0,,Superset included.
04-09-2024,FULL BODY,FULL BODY,1,Hack Squat,Machine,bilateral,8.0,60.0,,Hack squat and overhead press machine reversed. Superset with skull crushers and calf raises.
04-09-2024,FULL BODY,FULL BODY,2,Hack Squat,Machine,bilateral,8.0,60.0,,Hack squat and overhead press machine reversed. Superset with skull crushers and calf raises.
04-09-2024,FULL BODY,FULL BODY,3,Hack Squat,Machine,bilateral,8.0,60.0,,Hack squat and overhead press machine reversed. Superset with skull crushers and calf raises.
04-09-2024,FULL BODY,FULL BODY,4,Hack Squat,Machine,bilateral,8.0,60.0,,Hack squat and overhead press machine reversed. Superset with skull crushers and calf raises.
04-09-2024,FULL BODY,FULL BODY,1,Overhead Press,Machine,bilateral,10.0,25.0,,Hack squat and overhead press machine reversed. Superset with skull crushers and calf raises.
04-09-2024,FULL BODY,FULL BODY,2,Overhead Press,Machine,bilateral,10.0,25.0,,Hack squat and overhead press machine reversed. Superset with skull crushers and calf raises.
04-09-2024,FULL BODY,FULL BODY,3,Overhead Press,Machine,bilateral,9.0,25.0,,Hack squat and overhead press machine reversed. Superset with skull crushers and calf raises.
04-09-2024,FULL BODY,FULL BODY,4,Overhead Press,Machine,bilateral,10.0,25.0,,Hack squat and overhead press machine reversed. Superset with skull crushers and calf raises.
04-09-2024,FULL BODY,FULL BODY,1,Pull-Up,Bodyweight,bilateral,10.0,0.0,,Hack squat and overhead press machine reversed. Superset with skull crushers and calf raises.
04-09-2024,FULL BODY,FULL BODY,2,Pull-Up,Bodyweight,bilateral,10.0,0.0,,Hack squat and overhead press machine reversed. Superset with skull crushers and calf raises.
04-09-2024,FULL BODY,FULL BODY,3,Pull-Up,Bodyweight,bilateral,9.0,0.0,,Hack squat and overhead press machine reversed. Superset with skull crushers and calf raises.
04-09-2024,FULL BODY,FULL BODY,1,Leg Curl,Machine,bilateral,10.0,20.0,,Hack squat and overhead press machine reversed. Superset with skull crushers and calf raises.
04-09-2024,FULL BODY,FULL BODY,2,Leg Curl,Machine,bilateral,10.0,20.0,,Hack squat and overhead press machine reversed. Superset with skull crushers and calf raises.
04-09-2024,FULL BODY,FULL BODY,3,Leg Curl,Machine,bilateral,11.0,20.0,,Hack squat and overhead press machine reversed. Superset with skull crushers and calf raises.
04-09-2024,FULL BODY,FULL BODY,1,Skull Crusher,Dumbell,bilateral,8.0,14.0,,Hack squat and overhead press machine reversed. Superset with skull crushers and calf raises.
04-09-2024,FULL BODY,FULL BODY,2,Skull Crusher,Dumbell,bilateral,8.0,14.0,,Hack squat and overhead press machine reversed. Superset with skull crushers and calf raises.
04-09-2024,FULL BODY,FULL BODY,3,Skull Crusher,Dumbell,bilateral,8.0,14.0,,Hack squat and overhead press machine reversed. Superset with skull crushers and calf raises.
04-09-2024,FULL BODY,FULL BODY,1,Calf Raise,Dumbell,unilateral,8.0,14.0,,Hack squat and overhead press machine reversed. Superset with skull crushers and calf raises.
04-09-2024,FULL BODY,FULL BODY,2,Calf Raise,Dumbell,unilateral,8.0,14.0,,Hack squat and overhead press machine reversed. Superset with skull crushers and calf raises.
04-09-2024,FULL BODY,FULL BODY,3,Calf Raise,Dumbell,unilateral,8.0,14.0,,Hack squat and overhead press machine reversed. Superset with skull crushers and calf raises.
11-09-2024,UPPER,UPPER BODY,1,Overhead Press,Barbell,bilateral,6.0,50.0,,"Reprise après Londres. Très peu d'énergie, fatigue nerveuse (manque de sommeil)."
11-09-2024,UPPER,UPPER BODY,2,Overhead Press,Barbell,bilateral,6.0,50.0,,"Reprise après Londres. Très peu d'énergie, fatigue nerveuse (manque de sommeil)."
11-09-2024,UPPER,UPPER BODY,3,Overhead Press,Barbell,bilateral,6.0,50.0,,"Reprise après Londres. Très peu d'énergie, fatigue nerveuse (manque de sommeil)."
11-09-2024,UPPER,UPPER BODY,4,Overhead Press,Barbell,bilateral,10.0,40.0,,"Reprise après Londres. Très peu d'énergie, fatigue nerveuse (manque de sommeil)."
11-09-2024,UPPER,UPPER BODY,1,Pull-Up,Bodyweight,bilateral,10.0,0.0,,"Reprise après Londres. Très peu d'énergie, fatigue nerveuse (manque de sommeil)."
11-09-2024,UPPER,UPPER BODY,2,Pull-Up,Bodyweight,bilateral,10.0,0.0,,"Reprise après Londres. Très peu d'énergie, fatigue nerveuse (manque de sommeil)."
11-09-2024,UPPER,UPPER BODY,3,Pull-Up,Bodyweight,bilateral,8.0,0.0,,"Reprise après Londres. Très peu d'énergie, fatigue nerveuse (manque de sommeil)."
11-09-2024,UPPER,UPPER BODY,4,Pull-Up,Bodyweight,bilateral,10.0,0.0,,"Reprise après Londres. Très peu d'énergie, fatigue nerveuse (manque de sommeil)."
11-09-2024,UPPER,UPPER BODY,1,Incline Bench Press,Barbell,bilateral,10.0,25.0,,"Reprise après Londres. Très peu d'énergie, fatigue nerveuse (manque de sommeil)."
11-09-2024,UPPER,UPPER BODY,2,Incline Bench Press,Barbell,bilateral,10.0,25.0,,"Reprise après Londres. Très peu d'énergie, fatigue nerveuse (manque de sommeil)."
11-09-2024,UPPER,UPPER BODY,3,Incline Bench Press,Barbell,bilateral,10.0,25.0,,"Reprise après Londres. Très peu d'énergie, fatigue nerveuse (manque de sommeil)."
11-09-2024,UPPER,UPPER BODY,1,Upright Row,Dumbell,bilateral,12.0,16.0,,"Reprise après Londres. Très peu d'énergie, fatigue nerveuse (manque de sommeil)."
11-09-2024,UPPER,UPPER BODY,2,Upright Row,Dumbell,bilateral,12.0,16.0,,"Reprise après Londres. Très peu d'énergie, fatigue nerveuse (manque de sommeil)."
11-09-2024,UPPER,UPPER BODY,3,Upright Row,Dumbell,bilateral,12.0,16.0,,"Reprise après Londres. Très peu d'énergie, fatigue nerveuse (manque de sommeil)."
13-09-2024,FP avec Enora,LOWER BODY,1,Hack Squat,Machine,bilateral,10.0,60.0,,
13-09-2024,FP avec Enora,LOWER BODY,2,Hack Squat,Machine,bilateral,10.0,60.0,,
13-09-2024,FP avec Enora,LOWER BODY,3,Hack Squat,Machine,bilateral,10.0,60.0,,
13-09-2024,FP avec Enora,LOWER BODY,4,Hack Squat,Machine,bilateral,10.0,60.0,,
13-09-2024,FP avec Enora,LOWER BODY,1,Romanian Deadlift,Barbell,bilateral,12.0,80.0,,
13-09-2024,FP avec Enora,LOWER BODY,2,Romanian Deadlift,Barbell,bilateral,12.0,80.0,,
13-09-2024,FP avec Enora,LOWER BODY,3,Romanian Deadlift,Barbell,bilateral,12.0,80.0,,
13-09-2024,FP avec Enora,LOWER BODY,1,Leg Extension,Machine,bilateral,15.0,50.0,,
13-09-2024,FP avec Enora,LOWER BODY,2,Leg Extension,Machine,bilateral,15.0,50.0,,
13-09-2024,FP avec Enora,LOWER BODY,3,Leg Extension,Machine,bilateral,15.0,50.0,,
13-09-2024,FP avec Enora,LOWER BODY,1,Calf Raise,Machine,bilateral,15.0,10.0,,
13-09-2024,FP avec Enora,LOWER BODY,2,Calf Raise,Machine,bilateral,15.0,10.0,,
13-09-2024,FP avec Enora,LOWER BODY,3,Calf Raise,Machine,bilateral,15.0,10.0,,
14-09-2024,UPPER,UPPER BODY,1,Overhead Press,Barbell,bilateral,3.0,55.0,,(50%/50%)
14-09-2024,UPPER,UPPER BODY,2,Overhead Press,Barbell,bilateral,6.0,50.0,,(50%/50%)
14-09-2024,UPPER,UPPER BODY,3,Overhead Press,Barbell,bilateral,5.0,50.0,,(50%/50%)
14-09-2024,UPPER,UPPER BODY,1,Pull-Up,Bodyweight,bilateral,8.0,15.0,,(50%/50%)
14-09-2024,UPPER,UPPER BODY,2,Pull-Up,Bodyweight,bilateral,8.0,15.0,,(50%/50%)
14-09-2024,UPPER,UPPER BODY,3,Pull-Up,Bodyweight,bilateral,8.0,15.0,,(50%/50%)
14-09-2024,UPPER,UPPER BODY,4,Pull-Up,Bodyweight,bilateral,10.0,0.0,,(50%/50%)
14-09-2024,UPPER,UPPER BODY,1,Dips,Bodyweight,bilateral,12.0,0.0,,(50%/50%)
14-09-2024,UPPER,UPPER BODY,2,Dips,Bodyweight,bilateral,12.0,0.0,,(50%/50%)
14-09-2024,UPPER,UPPER BODY,3,Dips,Bodyweight,bilateral,12.0,0.0,,(50%/50%)
14-09-2024,UPPER,UPPER BODY,4,Dips,Bodyweight,bilateral,12.0,0.0,,(50%/50%)
14-09-2024,UPPER,UPPER BODY,1,Dumbbell Curl,Dumbell,bilateral,8.0,14.0,,(50%/50%)
14-09-2024,UPPER,UPPER BODY,2,Dumbbell Curl,Dumbell,bilateral,8.0,14.0,,(50%/50%)
14-09-2024,UPPER,UPPER BODY,3,Dumbbell Curl,Dumbell,bilateral,8.0,14.0,,(50%/50%)
14-09-2024,UPPER,UPPER BODY,1,Lateral Raise,Dumbell,unilateral,12.0,14.0,,(50%/50%)
14-09-2024,UPPER,UPPER BODY,2,Lateral Raise,Dumbell,unilateral,12.0,14.0,,(50%/50%)
14-09-2024,UPPER,UPPER BODY,3,Lateral Raise,Dumbell,unilateral,12.0,14.0,,(50%/50%)
14-09-2024,UPPER,UPPER BODY,1,Skull Crusher,Dumbell,bilateral,8.0,14.0,,(50%/50%)
14-09-2024,UPPER,UPPER BODY,2,Skull Crusher,Dumbell,bilateral,8.0,14.0,,(50%/50%)
14-09-2024,UPPER,UPPER BODY,3,Skull Crusher,Dumbell,bilateral,8.0,14.0,,(50%/50%)
17-09-2024,UPPER,UPPER BODY,1,Pull-Up,Bodyweight,bilateral,14.0,0.0,,Incline bench press and lateral raises performed with varying weights.
17-09-2024,UPPER,UPPER BODY,2,Pull-Up,Barbell,bilateral,8.0,20.0,,Incline bench press and lateral raises performed with varying weights.
17-09-2024,UPPER,UPPER BODY,3,Pull-Up,Barbell,bilateral,6.0,25.0,,Incline bench press and lateral raises performed with varying weights.
17-09-2024,UPPER,UPPER BODY,4,Pull-Up,Barbell,bilateral,4.0,30.0,,Incline bench press and lateral raises performed with varying weights.
17-09-2024,UPPER,UPPER BODY,1,Incline Bench Press,Barbell,bilateral,6.0,70.0,,Incline bench press and lateral raises performed with varying weights.
17-09-2024,UPPER,UPPER BODY,2,Incline Bench Press,Barbell,bilateral,6.0,70.0,,Incline bench press and lateral raises performed with varying weights.
17-09-2024,UPPER,UPPER BODY,3,Incline Bench Press,Barbell,bilateral,6.0,65.0,,Incline bench press and lateral raises performed with varying weights.
17-09-2024,UPPER,UPPER BODY,4,Incline Bench Press,Barbell,bilateral,6.0,60.0,,Incline bench press and lateral raises performed with varying weights.
17-09-2024,UPPER,UPPER BODY,1,Lateral Raise,Dumbell,bilateral,10.0,14.0,,Incline bench press and lateral raises performed with varying weights.
17-09-2024,UPPER,UPPER BODY,2,Lateral Raise,Dumbell,bilateral,10.0,14.0,,Incline bench press and lateral raises performed with varying weights.
17-09-2024,UPPER,UPPER BODY,3,Lateral Raise,Dumbell,bilateral,10.0,14.0,,Incline bench press and lateral raises performed with varying weights.
17-09-2024,UPPER,UPPER BODY,4,Lateral Raise,Dumbell,bilateral,10.0,14.0,,Incline bench press and lateral raises performed with varying weights.
17-09-2024,UPPER,UPPER BODY,1,Tricep Extension,Dumbell,unilateral,10.0,10.0,,Incline bench press and lateral raises performed with varying weights.
17-09-2024,UPPER,UPPER BODY,2,Tricep Extension,Dumbell,unilateral,8.0,10.0,,Incline bench press and lateral raises performed with varying weights.
17-09-2024,UPPER,UPPER BODY,3,Tricep Extension,Dumbell,unilateral,8.0,10.0,,Incline bench press and lateral raises performed with varying weights.
17-09-2024,UPPER,UPPER BODY,1,Dumbbell Curl,Dumbell,bilateral,10.0,14.0,,Incline bench press and lateral raises performed with varying weights.
17-09-2024,UPPER,UPPER BODY,2,Dumbbell Curl,Dumbell,bilateral,8.0,14.0,,Incline bench press and lateral raises performed with varying weights.
17-09-2024,UPPER,UPPER BODY,3,Dumbbell Curl,Dumbell,bilateral,8.0,14.0,,Incline bench press and lateral raises performed with varying weights.
20-09-2024,LEGS,LOWER BODY,1,Squat,Barbell,bilateral,8.0,90.0,,
20-09-2024,LEGS,LOWER BODY,2,Squat,Barbell,bilateral,8.0,90.0,,
20-09-2024,LEGS,LOWER BODY,3,Squat,Barbell,bilateral,8.0,90.0,,
20-09-2024,LEGS,LOWER BODY,4,Squat,Barbell,bilateral,8.0,90.0,,
20-09-2024,LEGS,LOWER BODY,1,Standing Leg Curl,Machine,bilateral,10.0,20.0,,
20-09-2024,LEGS,LOWER BODY,2,Standing Leg Curl,Machine,bilateral,10.0,20.0,,
20-09-2024,LEGS,LOWER BODY,3,Standing Leg Curl,Machine,bilateral,10.0,20.0,,
20-09-2024,LEGS,LOWER BODY,1,Lunges,Dumbell,unilateral,8.0,15.0,,
20-09-2024,LEGS,LOWER BODY,2,Lunges,Dumbell,unilateral,8.0,15.0,,
20-09-2024,LEGS,LOWER BODY,3,Lunges,Dumbell,unilateral,8.0,15.0,,
20-09-2024,LEGS,LOWER BODY,1,Calf Raise,Dumbell,unilateral,12.0,10.0,,
20-09-2024,LEGS,LOWER BODY,2,Calf Raise,Dumbell,unilateral,12.0,10.0,,
20-09-2024,LEGS,LOWER BODY,3,Calf Raise,Dumbell,unilateral,12.0,10.0,,
24-09-2024,Basic Fit St Sulpice avec Julien,UPPER BODY,1,Overhead Press,Barbell,bilateral,7.0,5.0,,
24-09-2024,Basic Fit St Sulpice avec Julien,UPPER BODY,2,Overhead Press,Barbell,bilateral,7.0,5.0,,
24-09-2024,Basic Fit St Sulpice avec Julien,UPPER BODY,3,Overhead Press,Barbell,bilateral,7.0,5.0,,
24-09-2024,Basic Fit St Sulpice avec Julien,UPPER BODY,4,Overhead Press,Barbell,bilateral,12.0,40.0,,
24-09-2024,Basic Fit St Sulpice avec Julien,UPPER BODY,1,Incline Bench Press,Barbell,bilateral,5.0,70.0,,
24-09-2024,Basic Fit St Sulpice avec Julien,UPPER BODY,2,Incline Bench Press,Barbell,bilateral,5.0,70.0,,
24-09-2024,Basic Fit St Sulpice avec Julien,UPPER BODY,3,Incline Bench Press,Barbell,bilateral,8.0,60.0,,
24-09-2024,Basic Fit St Sulpice avec Julien,UPPER BODY,4,Incline Bench Press,Barbell,bilateral,9.0,60.0,,
